,duur,beweging,time
2095,77,True,2016-06-17 18:42:27.749
2096,81,False,2016-06-17 18:37:44.246
2097,74,True,2016-06-17 14:24:09.740
2098,81,False,2016-06-17 14:21:24.735
2099,73,True,2016-06-17 14:01:45.235
2100,81,False,2016-06-17 13:59:19.435
2101,74,True,2016-06-17 11:41:59.451
2102,81,False,2016-06-17 11:38:34.941
2103,74,True,2016-06-17 11:29:46.937
2104,81,False,2016-06-17 11:27:35.745
2105,78,True,2016-06-17 10:09:53.944
2106,81,False,2016-06-17 10:06:38.434
2107,73,True,2016-06-17 07:54:39.333
2108,81,False,2016-06-17 07:52:11.044
2109,81,True,2016-06-17 07:16:33.351
2110,82,False,2016-06-17 07:13:59.444
2111,75,True,2016-06-18 13:48:28.443
2112,82,False,2016-06-18 13:46:30.045
2113,73,True,2016-06-18 11:30:43.537
2114,81,False,2016-06-18 11:28:35.335
2115,73,True,2016-06-18 11:20:22.343
2116,81,False,2016-06-18 11:16:33.650
2117,74,True,2016-06-18 10:15:51.846
2118,81,False,2016-06-18 10:14:18.754
2119,74,True,2016-06-18 09:27:44.632
2120,82,False,2016-06-18 09:23:10.948
2121,73,True,2016-06-18 08:17:32.047
2122,81,False,2016-06-18 08:15:21.354
2123,81,True,2016-06-18 08:04:50.833
2124,82,False,2016-06-18 08:02:09.729
2125,77,True,2016-06-19 15:24:55.132
2126,81,False,2016-06-19 15:23:10.740
2127,74,True,2016-06-19 11:00:17.930
2128,81,False,2016-06-19 10:58:23.140
2129,81,True,2016-06-19 10:04:21.337
2130,81,False,2016-06-19 10:01:57.043
2131,74,True,2016-06-20 17:51:53.647
2132,81,False,2016-06-20 17:47:36.248
2133,74,True,2016-06-20 16:32:52.536
2134,81,False,2016-06-20 16:30:02.145
2135,73,True,2016-06-20 16:05:03.135
2136,82,False,2016-06-20 16:02:17.832
2137,74,True,2016-06-20 14:06:55.636
2138,81,False,2016-06-20 14:04:41.137
2139,74,True,2016-06-20 14:00:48.529
2140,80,False,2016-06-20 13:55:26.332
2141,75,True,2016-06-20 13:18:57.151
2142,81,False,2016-06-20 13:16:13.451
2143,75,True,2016-06-20 09:40:05.248
2144,81,False,2016-06-20 09:37:55.828
2145,83,True,2016-06-20 08:47:26.148
2146,81,False,2016-06-20 08:42:34.039
2147,78,True,2016-06-21 22:58:19.544
2148,82,False,2016-06-21 22:52:35.854
2149,73,True,2016-06-21 15:54:06.132
2150,81,False,2016-06-21 15:51:31.148
2151,74,True,2016-06-21 13:41:16.938
2152,82,False,2016-06-21 13:38:00.833
2153,74,True,2016-06-21 13:10:50.642
2154,81,False,2016-06-21 13:08:17.635
2155,74,True,2016-06-21 12:13:37.938
2156,81,False,2016-06-21 12:10:36.235
2157,73,True,2016-06-21 11:20:05.243
2158,81,False,2016-06-21 11:17:43.244
2159,77,True,2016-06-21 10:46:54.543
2160,82,False,2016-06-21 10:44:38.941
2161,79,True,2016-06-21 08:31:32.833
2162,82,False,2016-06-21 08:28:43.551
2163,73,True,2016-06-22 21:07:20.048
2164,81,False,2016-06-22 21:02:52.238
2165,73,True,2016-06-22 17:21:45.747
2166,82,False,2016-06-22 17:17:53.951
2167,73,True,2016-06-22 17:09:57.340
2168,82,False,2016-06-22 17:07:46.534
2169,74,True,2016-06-22 16:58:24.939
2170,82,False,2016-06-22 16:54:46.544
2171,73,True,2016-06-22 14:01:45.139
2172,82,False,2016-06-22 13:59:26.632
2173,74,True,2016-06-22 13:37:37.934
2174,82,False,2016-06-22 13:35:22.638
2175,73,True,2016-06-22 13:32:14.538
2176,81,False,2016-06-22 13:29:08.231
2177,74,True,2016-06-22 12:02:26.938
2178,81,False,2016-06-22 11:59:32.058
2179,73,True,2016-06-22 11:00:22.250
2180,81,False,2016-06-22 10:58:47.445
2181,73,True,2016-06-22 10:33:54.056
2182,81,False,2016-06-22 10:32:25.352
2183,99,False,2016-06-22 09:37:12.851
2184,74,True,2016-06-22 08:58:58.653
2185,81,False,2016-06-22 08:57:17.352
2186,73,True,2016-06-22 07:16:17.038
2187,81,False,2016-06-22 07:13:00.039
2188,80,True,2016-06-22 06:39:19.538
2189,81,False,2016-06-22 06:33:25.252
2190,75,True,2016-06-23 21:06:00.145
2191,83,False,2016-06-23 21:01:37.044
2192,72,True,2016-06-23 19:21:41.036
2193,82,False,2016-06-23 19:15:36.130
2194,73,True,2016-06-23 19:03:20.431
2195,83,False,2016-06-23 18:58:49.640
2196,73,True,2016-06-23 18:00:11.637
2197,83,False,2016-06-23 17:58:09.839
2198,73,True,2016-06-23 16:47:21.948
2199,83,False,2016-06-23 16:40:58.937
2200,73,True,2016-06-23 15:34:40.635
2201,82,False,2016-06-23 15:29:53.831
2202,73,True,2016-06-23 14:49:11.047
2203,82,False,2016-06-23 14:42:14.339
2204,73,True,2016-06-23 12:45:12.438
2205,82,False,2016-06-23 12:42:52.641
2206,73,True,2016-06-23 12:05:51.032
2207,81,False,2016-06-23 12:03:36.240
2208,73,True,2016-06-23 11:26:23.049
2209,82,False,2016-06-23 11:24:54.853
2210,73,True,2016-06-23 11:15:44.252
2211,82,False,2016-06-23 11:13:03.643
2212,74,True,2016-06-23 10:39:56.751
2213,81,False,2016-06-23 10:37:23.451
2214,75,True,2016-06-23 10:28:00.750
2215,81,False,2016-06-23 10:26:14.747
2216,80,True,2016-06-23 07:45:34.643
2217,81,False,2016-06-23 07:43:51.140
2218,73,True,2016-06-24 13:55:22.559
2219,82,False,2016-06-24 13:52:32.648
2220,73,True,2016-06-24 13:50:17.346
2221,81,False,2016-06-24 13:47:22.650
2222,73,True,2016-06-24 11:59:14.540
2223,81,False,2016-06-24 11:56:17.240
2224,74,True,2016-06-24 11:12:26.835
2225,81,False,2016-06-24 11:09:22.639
2226,73,True,2016-06-24 10:37:40.240
2227,81,False,2016-06-24 10:35:24.736
2228,81,True,2016-06-24 09:58:57.738
2229,81,False,2016-06-24 09:57:08.133
2230,73,True,2016-06-25 15:52:46.438
2231,81,False,2016-06-25 15:50:27.238
2232,77,True,2016-06-25 15:16:57.356
2233,82,False,2016-06-25 15:15:11.757
2234,73,True,2016-06-25 12:55:01.344
2235,81,False,2016-06-25 12:52:43.748
2236,78,True,2016-06-25 12:45:55.250
2237,81,False,2016-06-25 12:39:10.137
2238,80,True,2016-06-25 09:10:53.150
2239,81,False,2016-06-25 09:07:42.536
2240,77,True,2016-06-26 16:42:24.446
2241,81,False,2016-06-26 16:40:16.352
2242,73,True,2016-06-26 13:29:09.637
2243,81,False,2016-06-26 13:25:08.538
2244,74,True,2016-06-26 13:12:59.634
2245,80,False,2016-06-26 13:10:24.137
2246,74,True,2016-06-26 10:32:23.333
2247,81,False,2016-06-26 10:29:59.434
2248,81,True,2016-06-26 10:18:47.450
2249,81,False,2016-06-26 10:16:37.643
2250,74,True,2016-06-27 17:39:27.371
2251,82,False,2016-06-27 17:35:38.356
2252,74,True,2016-06-27 14:54:37.866
2253,81,False,2016-06-27 14:51:35.865
2254,74,True,2016-06-27 14:46:04.764
2255,81,False,2016-06-27 14:42:11.259
2256,73,True,2016-06-27 13:37:33.176
2257,82,False,2016-06-27 13:34:22.867
2258,73,True,2016-06-27 12:30:03.174
2259,81,False,2016-06-27 12:27:27.876
2260,74,True,2016-06-27 11:51:15.979
2261,81,False,2016-06-27 11:44:34.576
2262,74,True,2016-06-27 11:15:55.878
2263,81,False,2016-06-27 11:12:40.774
2264,73,True,2016-06-27 09:52:43.176
2265,81,False,2016-06-27 09:48:45.274
2266,75,True,2016-06-27 08:56:21.763
2267,81,False,2016-06-27 08:53:56.068
2268,74,True,2016-06-27 07:16:36.971
2269,81,False,2016-06-27 07:04:48.065
2270,16,True,2016-06-27 03:15:05.781
2271,18,False,2016-06-27 03:14:38.186
2272,56,False,2016-06-27 03:12:14.679
2273,134,False,2016-06-27 02:11:15.364
2274,41,True,2016-06-27 01:20:55.971
2275,31,False,2016-06-27 01:20:23.068
2276,35,False,2016-06-27 01:19:27.665
2277,41,True,2016-06-27 01:13:37.369
2278,23,False,2016-06-27 01:13:13.567
2279,41,True,2016-06-27 00:53:13.962
2280,38,False,2016-06-27 00:52:29.864
2281,38,True,2016-06-27 00:47:10.663
2282,36,False,2016-06-27 00:45:59.759
2283,70,False,2016-06-27 00:15:30.279
2284,80,True,2016-06-27 00:10:11.660
2285,81,False,2016-06-27 00:08:10.367
2286,73,True,2016-06-28 17:19:40.470
2287,82,False,2016-06-28 17:14:36.561
2288,73,True,2016-06-28 16:53:16.363
2289,81,False,2016-06-28 16:50:03.360
2290,74,True,2016-06-28 16:27:02.558
2291,82,False,2016-06-28 16:22:00.859
2292,73,True,2016-06-28 15:00:35.662
2293,82,False,2016-06-28 14:58:31.973
2294,73,True,2016-06-28 14:26:38.664
2295,81,False,2016-06-28 14:24:40.357
2296,73,True,2016-06-28 14:07:50.460
2297,82,False,2016-06-28 14:04:28.661
2298,73,True,2016-06-28 13:15:03.475
2299,81,False,2016-06-28 13:12:30.472
2300,73,True,2016-06-28 12:02:41.480
2301,81,False,2016-06-28 11:59:36.975
2302,74,True,2016-06-28 11:22:02.978
2303,81,False,2016-06-28 11:18:57.368
2304,73,True,2016-06-28 10:05:27.578
2305,81,False,2016-06-28 10:03:12.779
2306,74,True,2016-06-28 09:41:26.675
2307,81,False,2016-06-28 09:39:01.581
2308,73,True,2016-06-28 09:31:21.074
2309,81,False,2016-06-28 09:29:09.469
2310,74,True,2016-06-28 09:13:22.466
2311,81,False,2016-06-28 09:10:45.563
2312,79,True,2016-06-28 09:06:35.765
2313,82,False,2016-06-28 09:04:17.962
2314,73,True,2016-06-29 20:24:39.267
2315,81,False,2016-06-29 20:20:06.569
2316,76,True,2016-06-29 19:35:28.071
2317,81,False,2016-06-29 19:33:13.067
2318,77,True,2016-06-29 18:34:44.368
2319,82,False,2016-06-29 18:30:33.864
2320,73,True,2016-06-29 16:43:38.574
2321,81,False,2016-06-29 16:41:19.578
2322,73,True,2016-06-29 15:57:09.075
2323,81,False,2016-06-29 15:52:53.879
2324,73,True,2016-06-29 14:44:39.470
2325,81,False,2016-06-29 14:39:58.484
2326,73,True,2016-06-29 13:58:48.181
2327,81,False,2016-06-29 13:52:51.172
2328,77,True,2016-06-29 13:26:15.874
2329,82,False,2016-06-29 13:23:16.966
2330,73,True,2016-06-29 11:04:27.374
2331,81,False,2016-06-29 11:01:23.380
2332,73,True,2016-06-29 10:42:04.067
2333,81,False,2016-06-29 10:39:58.061
2334,73,True,2016-06-29 10:10:56.163
2335,81,False,2016-06-29 10:09:21.482
2336,74,True,2016-06-29 09:37:51.877
2337,81,False,2016-06-29 09:35:50.174
2338,73,True,2016-06-29 09:31:57.076
2339,81,False,2016-06-29 09:29:28.081
2340,73,True,2016-06-29 08:51:47.566
2341,81,False,2016-06-29 08:49:15.266
2342,74,True,2016-06-29 08:30:25.883
2343,81,False,2016-06-29 08:28:23.877
2344,74,True,2016-06-29 08:14:11.167
2345,82,False,2016-06-29 08:11:12.975
2346,84,True,2016-06-29 07:41:35.085
2347,82,False,2016-06-29 07:37:35.679
2348,73,True,2016-06-30 19:53:27.680
2349,81,False,2016-06-30 19:50:25.176
2350,77,True,2016-06-30 18:53:36.578
2351,82,False,2016-06-30 18:49:45.668
2352,77,True,2016-06-30 17:35:26.864
2353,81,False,2016-06-30 17:33:41.666
2354,73,True,2016-06-30 15:11:03.072
